N,P,K,temperature,humidity,ph,rainfall,crop_type,soil_moisture,sunlight_exposure,wind_speed,co2_concentration,organic_matter,crop_density,pest_pressure,urban_area_proximity,frost_risk,water_usage_efficiency,soil_type,fertilizer_type,irrigation_method
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,16.78820295,9.798498652,2.229318622,404.0992,7.913993375,9.173622273,55.80230445,20.56861629,79.61594808,1.171270092,Clayey Soil,Organic Manure,Drip Irrigation
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,17.43714201,6.133295201,10.75419581,372.1577982,2.940761721,9.645266633,31.00676056,24.41144065,25.76694512,3.469744966,Sandy Soil,Organic Manure,Sprinkler Irrigation
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,18.08431334,7.478626434,7.120855149,394.6132746,9.088694148,9.576798673,47.20326686,48.87996712,75.4035569,4.036225568,Sandy Soil,Organic Manure,Sprinkler Irrigation
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,26.37898238,8.837854311,6.130790942,446.201074,7.612079525,8.209344107,60.02285262,32.01692964,37.72303388,4.141245066,Clayey Soil,Urea,Subsurface Irrigation
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon,20.02658111,9.375478186,10.31176462,411.3653357,7.185595574,12.97604301,51.97488686,25.74300943,92.39888183,2.491773188,Clayey Soil,Organic Manure,Sprinkler Irrigation
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,10.68402829,6.503033105,13.66538498,437.6056437,6.633508415,15.1090935,84.82257201,33.77242931,17.22963896,4.89209774,Clayey Soil,Urea,Subsurface Irrigation
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon,19.77756137,6.380395244,16.71745502,432.2430466,3.494754945,8.60374739,5.923853939,36.4304861,31.13373207,4.819795996,Clayey Soil,Urea,Subsurface Irrigation
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,19.58769536,11.65485516,10.24880869,415.7443307,6.805410542,15.23340906,11.13901432,25.91964088,54.80059981,3.681131489,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon,25.42831833,5.864720192,4.731745814,427.7455355,3.393987817,16.15715763,49.63348972,25.6744939,55.71600754,4.301176939,Sandy Soil,Compost,Sprinkler Irrigation
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,17.27007422,11.50094109,1.060812595,403.2140608,5.049645775,16.9375803,7.729502671,39.34156692,1.710626707,4.473416233,Sandy Soil,Compost,Subsurface Irrigation
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,watermelon,27.55365454,5.430485821,18.43043252,378.3802449,4.470175468,5.804155845,50.95465505,4.438089266,39.054905,2.391548847,Sandy Soil,Urea,Surface Irrigation
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon,13.6029487,6.54840573,2.490517212,430.196438,1.238331407,18.08993933,42.30220715,18.16590756,84.55119574,1.16218003,Loamy Soil,NPK Fertilizer,Drip Irrigation
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,watermelon,21.67005674,10.57215544,11.94818885,368.9489249,2.485765482,7.253150936,96.72595722,42.04171206,36.12767273,2.617271661,Sandy Soil,Urea,Drip Irrigation
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,watermelon,21.81901608,6.486787135,5.189578579,418.3526924,4.150754383,6.034845277,6.903910565,1.514823243,53.45224736,2.205647939,Clayey Soil,Urea,Subsurface Irrigation
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,19.82711147,6.474150788,15.37127344,417.4402111,1.005149562,8.650689742,63.15249704,28.93126609,53.10149383,4.448753553,Clayey Soil,Urea,Drip Irrigation
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,watermelon,15.74825606,7.280528551,5.731066747,368.5282789,1.200725179,15.28405739,57.2678461,2.093686148,44.23354578,4.763020018,Clayey Soil,NPK Fertilizer,Drip Irrigation
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,23.72090019,6.525308812,16.426194,405.4371466,7.319309478,11.20886201,58.58890101,42.93869185,14.72689881,2.242948755,Clayey Soil,NPK Fertilizer,Drip Irrigation
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,17.74959336,7.912803562,13.11127036,427.2785078,2.338066301,12.12647159,69.17302026,21.58758804,55.72761444,3.790131537,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,watermelon,27.38774484,11.27667544,17.33931624,438.7868955,2.084818748,15.68029501,72.42898305,34.12604122,37.20025464,4.885916154,Clayey Soil,Compost,Drip Irrigation
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,20.07234805,9.737051828,16.44830475,406.1159997,3.831089865,16.99276556,92.44517999,49.64350034,41.33683591,4.208976823,Clayey Soil,Organic Manure,Subsurface Irrigation
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,22.21287505,5.837542489,0.414639442,430.1072413,5.555114913,16.16084419,42.96091876,40.17069909,57.73288491,1.159058026,Loamy Soil,Compost,Drip Irrigation
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,watermelon,13.33742452,8.947332632,8.682777539,417.4226995,4.804689764,10.75133722,18.29980246,20.43625412,91.04808456,4.104947135,Loamy Soil,Compost,Drip Irrigation
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,10.04851124,6.538222739,7.956761917,415.1446614,7.253802562,18.01838562,74.8449479,40.92327809,35.01971544,4.167206911,Sandy Soil,NPK Fertilizer,Drip Irrigation
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,13.80071021,6.476821899,11.27455887,404.0185652,4.87489741,11.93995303,6.142642962,46.01587495,10.50856269,2.228903056,Clayey Soil,Urea,Sprinkler Irrigation
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,watermelon,12.29387393,5.712298604,11.53630654,423.2452181,5.710090453,5.738641539,0.066444323,26.76061171,66.62767715,1.120195668,Loamy Soil,Urea,Subsurface Irrigation
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,26.31443477,8.000744558,14.25658248,434.8112383,4.163335208,16.85498145,14.11830172,25.65840573,88.96734456,4.790804024,Loamy Soil,Compost,Subsurface Irrigation
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,12.83447968,11.31334361,17.94038908,423.436813,6.529453236,7.051313156,47.80262286,30.85865686,15.39218001,2.375914414,Loamy Soil,Compost,Drip Irrigation
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,27.30344959,11.0737892,15.52062678,381.0052523,6.142731061,13.04248272,96.11593176,38.83536521,77.13132561,1.19282172,Loamy Soil,NPK Fertilizer,Drip Irrigation
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,12.39864012,10.86803992,17.31686365,419.6800278,6.613028075,6.798963138,86.24981188,6.203623365,80.63467938,3.83251832,Sandy Soil,Compost,Sprinkler Irrigation
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,21.29432243,8.541762329,3.345948683,447.9997912,9.561597632,19.56673228,20.57542574,25.02029847,76.41763359,2.001370261,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,11.40963427,7.949673368,13.51573247,434.7398421,8.11306213,12.36449905,48.57451161,14.69444243,31.13988149,2.82154179,Loamy Soil,Urea,Sprinkler Irrigation
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,watermelon,29.17795218,7.87338516,3.721520441,413.5288749,9.737361741,5.042549848,99.90956903,31.91402728,70.0089266,1.924012509,Sandy Soil,Urea,Subsurface Irrigation
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,watermelon,18.86515605,11.43409504,16.04102735,357.5630441,5.606794551,12.93860447,9.556894507,48.10676042,52.87620343,1.455125655,Loamy Soil,Organic Manure,Subsurface Irrigation
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,23.97850348,8.744513601,14.16967778,445.0462371,1.406322493,15.80101285,92.2516108,32.29886073,91.40107788,4.379788199,Loamy Soil,Urea,Subsurface Irrigation
115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,watermelon,20.60290257,7.40869234,16.22589474,444.7601765,9.453363503,14.33997002,24.93515969,29.1678108,61.18234546,2.946033737,Loamy Soil,Compost,Drip Irrigation
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,22.472523,6.755166593,5.956562848,419.225619,3.503217214,5.688996592,51.64439113,28.4930753,47.73851841,2.987962756,Clayey Soil,Urea,Subsurface Irrigation
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,watermelon,20.05074631,10.28000279,12.07763894,378.4635506,6.37037806,7.229035326,79.06473715,7.477924742,14.15986361,3.84834083,Sandy Soil,NPK Fertilizer,Surface Irrigation
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,13.53062774,5.830383793,0.709869902,417.3830129,9.486207446,9.064528156,26.31874862,49.79995864,66.73347194,4.059402809,Clayey Soil,Urea,Surface Irrigation
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,19.24663681,9.374930674,15.07758804,401.153222,2.642562677,9.539892974,27.56535143,6.480086255,93.26723137,2.025332952,Sandy Soil,Compost,Subsurface Irrigation
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,11.41166102,6.598225469,9.595152248,400.6358495,4.046969642,11.65024695,94.33511181,45.78902274,5.265470982,2.388237732,Clayey Soil,Organic Manure,Surface Irrigation
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,21.77758052,7.873224439,10.79860632,360.036256,9.441157268,6.942900328,22.00686505,0.3832862,99.18513138,1.198147628,Clayey Soil,Urea,Subsurface Irrigation
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,watermelon,17.69531057,10.48341388,4.989715297,355.258914,6.745932747,9.715161179,70.92186954,14.57346624,75.1943256,4.044716271,Clayey Soil,Urea,Drip Irrigation
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,watermelon,22.75585624,5.195165948,18.19691854,367.360505,5.442825239,9.097620988,97.4453077,45.47041397,66.80295911,1.400886705,Sandy Soil,Urea,Surface Irrigation
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,12.15589436,8.847541763,5.890630201,402.010461,9.153942292,11.29771672,64.99124655,5.260913482,72.84856221,2.476834021,Sandy Soil,Compost,Drip Irrigation
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,10.19843781,6.71606871,17.68137665,414.7569549,9.300187427,14.62947135,15.49224134,43.29373222,64.69503286,2.623236582,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,watermelon,24.1504336,8.212500388,18.80528785,392.7810693,7.163423051,6.031491887,23.06848455,39.29414511,31.81027891,3.907076471,Sandy Soil,Compost,Subsurface Irrigation
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,watermelon,10.562519,7.747470079,1.869848464,374.0165695,3.255113075,9.185446324,25.6331888,19.35363536,24.47190851,1.317339919,Clayey Soil,Organic Manure,Drip Irrigation
92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,watermelon,16.35238826,5.381503853,15.28047874,361.2545564,4.237647016,12.85760879,72.03256359,16.85328257,86.45282845,4.677660547,Loamy Soil,Compost,Surface Irrigation
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,21.6000527,11.7191011,9.238751014,398.893181,8.652178275,14.51653477,41.65999981,45.20725353,44.80901951,4.91644131,Clayey Soil,Organic Manure,Drip Irrigation
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,watermelon,15.66952298,8.748483827,12.31028544,357.8008721,1.645364398,13.94641587,37.22035327,10.25648049,52.33491043,3.957913913,Sandy Soil,Compost,Subsurface Irrigation
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,16.64570674,11.63380663,9.230450414,433.9008985,6.500697336,8.333027668,62.45178571,46.67293164,32.18394674,2.865445708,Sandy Soil,NPK Fertilizer,Drip Irrigation
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,18.29673022,8.945755219,13.52918594,428.8993865,5.606925535,9.046968853,12.76038797,3.045182335,33.56231681,4.195413069,Loamy Soil,Organic Manure,Subsurface Irrigation
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon,22.33213568,5.078649659,11.72417218,360.1843957,1.887652708,14.09226731,73.21266898,17.75256159,90.20202132,2.453828108,Loamy Soil,Urea,Drip Irrigation
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,17.99205611,5.904797107,12.02256913,424.98705,9.853923273,18.61357419,90.99911368,0.900657524,76.14111631,3.514958888,Sandy Soil,Urea,Surface Irrigation
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,watermelon,17.10871947,7.664980302,19.86915363,385.1834061,7.385627805,16.57247392,23.33416645,29.68970356,41.16622765,3.361626564,Clayey Soil,Compost,Surface Irrigation
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,10.82401323,10.01967266,14.59399903,438.7381023,9.670698253,6.885488519,72.25175227,41.7864613,13.09393843,2.861968903,Clayey Soil,Urea,Drip Irrigation
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,19.06123846,11.20974088,9.848231524,362.8771382,4.876165257,13.95312927,12.8614579,44.86632092,68.55130798,3.944218164,Clayey Soil,Organic Manure,Drip Irrigation
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,watermelon,27.37628313,11.82199185,5.768700288,380.1775637,2.768453551,8.143147495,37.96804067,48.30709765,75.82085186,2.352583119,Sandy Soil,Urea,Surface Irrigation
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,watermelon,18.39778467,10.67072902,7.670149151,425.7781429,2.41440189,11.8102103,30.46750611,14.73385836,45.36693482,4.380547501,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,watermelon,24.81785496,11.59360204,0.425412777,356.0143891,6.085384098,18.98202465,92.74467916,18.18435313,68.96410011,4.265260767,Sandy Soil,NPK Fertilizer,Surface Irrigation
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,14.96007192,11.79270667,0.812147316,407.4961249,5.442120885,9.530170846,81.15434661,36.20557667,72.26775396,4.217224122,Loamy Soil,Compost,Subsurface Irrigation
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,24.72318471,10.00073014,9.497846039,367.6457219,6.207398405,17.68987543,1.698383146,13.28172644,58.05878957,2.937824559,Sandy Soil,Organic Manure,Drip Irrigation
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,13.6145993,8.374898673,1.298954122,380.1620338,9.032898781,14.63257214,81.29325655,5.658761976,82.49201547,2.411655013,Sandy Soil,NPK Fertilizer,Drip Irrigation
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,muskmelon,12.28247581,8.322449519,12.72416001,445.319898,3.497036637,19.51951143,58.11604842,2.293871473,44.54775128,3.491883676,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,25.01307483,6.447218547,16.44561059,385.7888215,9.52580542,9.183320704,19.86952244,10.95212932,44.62548374,2.217202502,Loamy Soil,Organic Manure,Drip Irrigation
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,19.22181775,8.842752482,2.054728594,395.8440837,2.33754056,11.35481648,75.20145831,49.83554588,12.74056249,2.049922463,Loamy Soil,Urea,Subsurface Irrigation
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,26.32108433,6.069536073,18.71223934,409.0694064,8.268540843,13.68877246,22.41430014,26.15136763,65.96201299,1.792776196,Sandy Soil,Urea,Sprinkler Irrigation
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,11.93748915,11.49005161,0.511677876,448.4869466,7.60761735,18.68373846,20.65552685,5.785908466,2.83996661,4.254176011,Loamy Soil,Compost,Surface Irrigation
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,29.19591246,7.935584278,19.67779036,353.7672096,8.135429115,14.95248261,12.61520714,3.484919487,33.52473593,2.141857079,Clayey Soil,Urea,Sprinkler Irrigation
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon,16.86123869,8.41422431,8.817468226,406.5387701,8.82220841,17.36640322,78.41596567,22.82262159,4.437683271,2.749025522,Loamy Soil,Organic Manure,Subsurface Irrigation
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,10.42312734,9.452678285,7.112187165,429.2625994,1.743571749,17.09626896,89.99534547,26.96212462,79.57749912,1.108170542,Loamy Soil,NPK Fertilizer,Surface Irrigation
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,17.1883464,6.341198491,0.515910581,378.0450414,1.683145619,8.311690456,62.06594462,4.00462004,53.90454354,4.742539627,Clayey Soil,Urea,Subsurface Irrigation
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,21.5943003,9.483979908,7.43405245,367.8387501,7.152925276,11.24939309,99.7398595,24.44287515,56.50828911,3.34328346,Loamy Soil,Compost,Surface Irrigation
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,15.82724402,9.945290076,0.982865342,377.7694121,1.664668226,7.823865234,16.20226362,27.91541179,84.86494918,3.974303474,Loamy Soil,Urea,Surface Irrigation
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon,26.64050324,6.309974682,5.291725179,374.0996473,1.775713467,14.55417489,69.5340766,14.8650114,84.63714672,3.71004144,Clayey Soil,Organic Manure,Surface Irrigation
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,16.09833365,6.185410747,15.52344667,421.2975254,6.032880343,8.951707266,55.83744386,26.76978053,8.573927773,1.462908173,Clayey Soil,Compost,Surface Irrigation
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,12.15128734,6.416110807,9.597346162,364.5718088,3.748354778,14.90449186,59.21216104,16.26784979,97.1737379,2.523843731,Clayey Soil,Urea,Subsurface Irrigation
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,14.00298223,5.046102746,6.302038643,356.0818357,4.987546026,15.10068947,45.7239864,33.90185583,20.86706021,1.512757888,Sandy Soil,Compost,Surface Irrigation
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,16.06288096,10.51619233,7.923933041,416.7727499,7.372671035,6.326215721,33.17820171,26.91756506,83.04397422,2.18628237,Clayey Soil,Organic Manure,Surface Irrigation
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,18.07744771,7.528402266,19.4154552,392.0355633,4.826780178,7.171945702,6.71384906,1.497121313,50.0716617,3.039432668,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon,23.75173574,10.66050924,19.13995661,422.6817066,6.21533595,12.88610972,0.458068228,7.148058854,96.18502455,1.365240802,Loamy Soil,Organic Manure,Drip Irrigation
